building_id,db_id,floor_id,bounding_box_min_z
11111111-1111-1111-1111-111111111111,40295,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40297,f758284b-b56d-4388-9674-ae0f08d94e5a,6.53
11111111-1111-1111-1111-111111111111,40299,f758284b-b56d-4388-9674-ae0f08d94e5a,7.59
11111111-1111-1111-1111-111111111111,40301,f758284b-b56d-4388-9674-ae0f08d94e5a,7.99
11111111-1111-1111-1111-111111111111,40303,f758284b-b56d-4388-9674-ae0f08d94e5a,7.36
11111111-1111-1111-1111-111111111111,40305,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40307,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40309,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40311,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,40313,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40314,f758284b-b56d-4388-9674-ae0f08d94e5a,6.53
11111111-1111-1111-1111-111111111111,40317,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,40319,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40320,f758284b-b56d-4388-9674-ae0f08d94e5a,6.53
11111111-1111-1111-1111-111111111111,40323,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40325,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40327,f758284b-b56d-4388-9674-ae0f08d94e5a,7.31
11111111-1111-1111-1111-111111111111,40328,f758284b-b56d-4388-9674-ae0f08d94e5a,6.53
11111111-1111-1111-1111-111111111111,40331,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40333,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40335,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,40337,f758284b-b56d-4388-9674-ae0f08d94e5a,6.53
11111111-1111-1111-1111-111111111111,40339,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40341,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40343,f758284b-b56d-4388-9674-ae0f08d94e5a,6.16
11111111-1111-1111-1111-111111111111,40345,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40347,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40349,f758284b-b56d-4388-9674-ae0f08d94e5a,6.16
11111111-1111-1111-1111-111111111111,40351,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40353,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40355,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40357,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40359,f758284b-b56d-4388-9674-ae0f08d94e5a,6.71
11111111-1111-1111-1111-111111111111,40361,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40363,f758284b-b56d-4388-9674-ae0f08d94e5a,6.73
11111111-1111-1111-1111-111111111111,40365,f758284b-b56d-4388-9674-ae0f08d94e5a,6.73
11111111-1111-1111-1111-111111111111,40367,f758284b-b56d-4388-9674-ae0f08d94e5a,6.73
11111111-1111-1111-1111-111111111111,40369,f758284b-b56d-4388-9674-ae0f08d94e5a,6.73
11111111-1111-1111-1111-111111111111,40371,f758284b-b56d-4388-9674-ae0f08d94e5a,6.51
11111111-1111-1111-1111-111111111111,40373,f758284b-b56d-4388-9674-ae0f08d94e5a,6.51
11111111-1111-1111-1111-111111111111,40375,f758284b-b56d-4388-9674-ae0f08d94e5a,6.35
11111111-1111-1111-1111-111111111111,40377,f758284b-b56d-4388-9674-ae0f08d94e5a,6.35
11111111-1111-1111-1111-111111111111,40378,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40381,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40383,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40385,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40387,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40389,f758284b-b56d-4388-9674-ae0f08d94e5a,6.54
11111111-1111-1111-1111-111111111111,40391,f758284b-b56d-4388-9674-ae0f08d94e5a,6.54
11111111-1111-1111-1111-111111111111,40393,f758284b-b56d-4388-9674-ae0f08d94e5a,7.76
11111111-1111-1111-1111-111111111111,40395,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40397,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40399,f758284b-b56d-4388-9674-ae0f08d94e5a,7.31
11111111-1111-1111-1111-111111111111,40400,f758284b-b56d-4388-9674-ae0f08d94e5a,6.53
11111111-1111-1111-1111-111111111111,40403,f758284b-b56d-4388-9674-ae0f08d94e5a,7.31
11111111-1111-1111-1111-111111111111,40405,f758284b-b56d-4388-9674-ae0f08d94e5a,7.31
11111111-1111-1111-1111-111111111111,40407,f758284b-b56d-4388-9674-ae0f08d94e5a,7.31
11111111-1111-1111-1111-111111111111,40408,f758284b-b56d-4388-9674-ae0f08d94e5a,6.53
11111111-1111-1111-1111-111111111111,40411,f758284b-b56d-4388-9674-ae0f08d94e5a,7.31
11111111-1111-1111-1111-111111111111,40413,f758284b-b56d-4388-9674-ae0f08d94e5a,7.31
11111111-1111-1111-1111-111111111111,40415,f758284b-b56d-4388-9674-ae0f08d94e5a,7.31
11111111-1111-1111-1111-111111111111,40416,f758284b-b56d-4388-9674-ae0f08d94e5a,6.53
11111111-1111-1111-1111-111111111111,40419,f758284b-b56d-4388-9674-ae0f08d94e5a,7.31
11111111-1111-1111-1111-111111111111,40421,f758284b-b56d-4388-9674-ae0f08d94e5a,7.31
11111111-1111-1111-1111-111111111111,40423,f758284b-b56d-4388-9674-ae0f08d94e5a,7.82
11111111-1111-1111-1111-111111111111,40425,f758284b-b56d-4388-9674-ae0f08d94e5a,6.71
11111111-1111-1111-1111-111111111111,40427,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40429,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40431,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40433,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40435,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40437,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40439,f758284b-b56d-4388-9674-ae0f08d94e5a,6.35
11111111-1111-1111-1111-111111111111,40441,f758284b-b56d-4388-9674-ae0f08d94e5a,6.35
11111111-1111-1111-1111-111111111111,40443,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40445,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40447,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40449,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40451,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40453,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40455,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40457,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40459,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40461,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40463,f758284b-b56d-4388-9674-ae0f08d94e5a,6.35
11111111-1111-1111-1111-111111111111,40465,f758284b-b56d-4388-9674-ae0f08d94e5a,6.35
11111111-1111-1111-1111-111111111111,40467,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40469,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40471,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40473,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40475,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40477,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40479,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40481,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40483,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40485,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40487,f758284b-b56d-4388-9674-ae0f08d94e5a,6.35
11111111-1111-1111-1111-111111111111,40489,f758284b-b56d-4388-9674-ae0f08d94e5a,6.35
11111111-1111-1111-1111-111111111111,40491,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40493,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40495,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40497,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40499,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40501,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40503,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40505,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40507,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40509,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40511,f758284b-b56d-4388-9674-ae0f08d94e5a,6.35
11111111-1111-1111-1111-111111111111,40513,f758284b-b56d-4388-9674-ae0f08d94e5a,6.35
11111111-1111-1111-1111-111111111111,40515,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40517,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40519,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40521,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40523,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40525,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40527,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40529,f758284b-b56d-4388-9674-ae0f08d94e5a,6.56
11111111-1111-1111-1111-111111111111,40531,f758284b-b56d-4388-9674-ae0f08d94e5a,7.23
11111111-1111-1111-1111-111111111111,40532,f758284b-b56d-4388-9674-ae0f08d94e5a,6.54
11111111-1111-1111-1111-111111111111,40535,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40537,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40539,f758284b-b56d-4388-9674-ae0f08d94e5a,6.25
11111111-1111-1111-1111-111111111111,40541,f758284b-b56d-4388-9674-ae0f08d94e5a,6.51
11111111-1111-1111-1111-111111111111,40543,f758284b-b56d-4388-9674-ae0f08d94e5a,6.51
11111111-1111-1111-1111-111111111111,40545,f758284b-b56d-4388-9674-ae0f08d94e5a,6.51
11111111-1111-1111-1111-111111111111,40547,f758284b-b56d-4388-9674-ae0f08d94e5a,6.35
11111111-1111-1111-1111-111111111111,40549,f758284b-b56d-4388-9674-ae0f08d94e5a,6.35
11111111-1111-1111-1111-111111111111,40551,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40553,f758284b-b56d-4388-9674-ae0f08d94e5a,7
11111111-1111-1111-1111-111111111111,40555,f758284b-b56d-4388-9674-ae0f08d94e5a,6.51
11111111-1111-1111-1111-111111111111,40557,f758284b-b56d-4388-9674-ae0f08d94e5a,6.51
11111111-1111-1111-1111-111111111111,40559,f758284b-b56d-4388-9674-ae0f08d94e5a,6.51
11111111-1111-1111-1111-111111111111,41163,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-50.02
11111111-1111-1111-1111-111111111111,41165,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.05
11111111-1111-1111-1111-111111111111,41167,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.22
11111111-1111-1111-1111-111111111111,41169,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.85
11111111-1111-1111-1111-111111111111,41171,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.22
11111111-1111-1111-1111-111111111111,41173,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.85
11111111-1111-1111-1111-111111111111,41175,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.97
11111111-1111-1111-1111-111111111111,41177,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.76
11111111-1111-1111-1111-111111111111,41179,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.53
11111111-1111-1111-1111-111111111111,41181,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.44
11111111-1111-1111-1111-111111111111,41183,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.68
11111111-1111-1111-1111-111111111111,41185,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.03
11111111-1111-1111-1111-111111111111,41187,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.03
11111111-1111-1111-1111-111111111111,41189,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.21
11111111-1111-1111-1111-111111111111,41191,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.21
11111111-1111-1111-1111-111111111111,41193,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.21
11111111-1111-1111-1111-111111111111,41195,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.62
11111111-1111-1111-1111-111111111111,41197,f758284b-b56d-4388-9674-ae0f08d94e5a,6.67
11111111-1111-1111-1111-111111111111,41199,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,41201,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,41203,f758284b-b56d-4388-9674-ae0f08d94e5a,6.55
11111111-1111-1111-1111-111111111111,41205,f758284b-b56d-4388-9674-ae0f08d94e5a,6.26
11111111-1111-1111-1111-111111111111,41207,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,41209,f758284b-b56d-4388-9674-ae0f08d94e5a,6.55
11111111-1111-1111-1111-111111111111,41211,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,41213,f758284b-b56d-4388-9674-ae0f08d94e5a,6.55
11111111-1111-1111-1111-111111111111,41215,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,41217,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,41219,f758284b-b56d-4388-9674-ae0f08d94e5a,6.55
11111111-1111-1111-1111-111111111111,41221,f758284b-b56d-4388-9674-ae0f08d94e5a,6.26
11111111-1111-1111-1111-111111111111,41223,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,41225,f758284b-b56d-4388-9674-ae0f08d94e5a,6.55
11111111-1111-1111-1111-111111111111,1797,c1595300-71fd-443c-891b-15e5feb8e8cd,-6.2
11111111-1111-1111-1111-111111111111,2523,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,4443,e2e66e8b-733e-42bb-8045-f686706bd1e0,20.37
11111111-1111-1111-1111-111111111111,4897,4e720225-09be-4a20-b117-8e7e1ed6c54f,37.76
11111111-1111-1111-1111-111111111111,4970,4e720225-09be-4a20-b117-8e7e1ed6c54f,38.91
11111111-1111-1111-1111-111111111111,5032,4e720225-09be-4a20-b117-8e7e1ed6c54f,37.76
11111111-1111-1111-1111-111111111111,4898,4e720225-09be-4a20-b117-8e7e1ed6c54f,37.76
11111111-1111-1111-1111-111111111111,4929,4e720225-09be-4a20-b117-8e7e1ed6c54f,37.76
11111111-1111-1111-1111-111111111111,4930,4e720225-09be-4a20-b117-8e7e1ed6c54f,37.76
11111111-1111-1111-1111-111111111111,596,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.51
11111111-1111-1111-1111-111111111111,597,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-47.33
11111111-1111-1111-1111-111111111111,598,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.69
11111111-1111-1111-1111-111111111111,1002,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-50.26
11111111-1111-1111-1111-111111111111,1003,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.84
11111111-1111-1111-1111-111111111111,5031,4e720225-09be-4a20-b117-8e7e1ed6c54f,37.76
11111111-1111-1111-1111-111111111111,1798,c1595300-71fd-443c-891b-15e5feb8e8cd,-6.2
11111111-1111-1111-1111-111111111111,2524,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,4444,e2e66e8b-733e-42bb-8045-f686706bd1e0,20.37
11111111-1111-1111-1111-111111111111,2063,c1595300-71fd-443c-891b-15e5feb8e8cd,-6.2
11111111-1111-1111-1111-111111111111,2064,c1595300-71fd-443c-891b-15e5feb8e8cd,-6.2
11111111-1111-1111-1111-111111111111,2065,c1595300-71fd-443c-891b-15e5feb8e8cd,-6.2
11111111-1111-1111-1111-111111111111,2066,c1595300-71fd-443c-891b-15e5feb8e8cd,-6.2
11111111-1111-1111-1111-111111111111,2067,c1595300-71fd-443c-891b-15e5feb8e8cd,-6.2
11111111-1111-1111-1111-111111111111,2068,c1595300-71fd-443c-891b-15e5feb8e8cd,-6.2
11111111-1111-1111-1111-111111111111,2544,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,2545,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,2546,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,2547,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,2548,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,2549,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,4464,e2e66e8b-733e-42bb-8045-f686706bd1e0,20.37
11111111-1111-1111-1111-111111111111,4465,e2e66e8b-733e-42bb-8045-f686706bd1e0,20.37
11111111-1111-1111-1111-111111111111,4466,e2e66e8b-733e-42bb-8045-f686706bd1e0,20.37
11111111-1111-1111-1111-111111111111,4467,e2e66e8b-733e-42bb-8045-f686706bd1e0,20.37
11111111-1111-1111-1111-111111111111,4468,e2e66e8b-733e-42bb-8045-f686706bd1e0,20.37
11111111-1111-1111-1111-111111111111,4469,e2e66e8b-733e-42bb-8045-f686706bd1e0,20.37
11111111-1111-1111-1111-111111111111,889,0ddd2728-b943-435a-9774-6c6f4018c7ea,-58.86
11111111-1111-1111-1111-111111111111,890,0ddd2728-b943-435a-9774-6c6f4018c7ea,-58.86
11111111-1111-1111-1111-111111111111,891,0ddd2728-b943-435a-9774-6c6f4018c7ea,-58.86
11111111-1111-1111-1111-111111111111,892,0ddd2728-b943-435a-9774-6c6f4018c7ea,-58.86
11111111-1111-1111-1111-111111111111,5006,4e720225-09be-4a20-b117-8e7e1ed6c54f,38.25
11111111-1111-1111-1111-111111111111,479,d9c1a0b9-ef61-4052-9630-e10284767a16,-43.11
11111111-1111-1111-1111-111111111111,480,d9c1a0b9-ef61-4052-9630-e10284767a16,-43.11
11111111-1111-1111-1111-111111111111,481,d9c1a0b9-ef61-4052-9630-e10284767a16,-43.11
11111111-1111-1111-1111-111111111111,887,0ddd2728-b943-435a-9774-6c6f4018c7ea,-58.86
11111111-1111-1111-1111-111111111111,888,0ddd2728-b943-435a-9774-6c6f4018c7ea,-58.86
11111111-1111-1111-1111-111111111111,1471,3d721f98-43fe-4506-8f26-3e1f82cd353b,-29.83
11111111-1111-1111-1111-111111111111,1472,3d721f98-43fe-4506-8f26-3e1f82cd353b,-29.83
11111111-1111-1111-1111-111111111111,1473,3d721f98-43fe-4506-8f26-3e1f82cd353b,-29.83
11111111-1111-1111-1111-111111111111,1865,00856c02-8250-4129-a6c4-9c136cb7ccff,-16.54
11111111-1111-1111-1111-111111111111,1866,00856c02-8250-4129-a6c4-9c136cb7ccff,-16.54
11111111-1111-1111-1111-111111111111,1867,00856c02-8250-4129-a6c4-9c136cb7ccff,-16.54
11111111-1111-1111-1111-111111111111,2504,c1595300-71fd-443c-891b-15e5feb8e8cd,-3.25
11111111-1111-1111-1111-111111111111,2505,c1595300-71fd-443c-891b-15e5feb8e8cd,-3.25
11111111-1111-1111-1111-111111111111,2506,c1595300-71fd-443c-891b-15e5feb8e8cd,-3.25
11111111-1111-1111-1111-111111111111,4432,f758284b-b56d-4388-9674-ae0f08d94e5a,10.04
11111111-1111-1111-1111-111111111111,4433,f758284b-b56d-4388-9674-ae0f08d94e5a,10.04
11111111-1111-1111-1111-111111111111,4814,f758284b-b56d-4388-9674-ae0f08d94e5a,10.04
11111111-1111-1111-1111-111111111111,483,d9c1a0b9-ef61-4052-9630-e10284767a16,-43.11
11111111-1111-1111-1111-111111111111,893,0ddd2728-b943-435a-9774-6c6f4018c7ea,-58.86
11111111-1111-1111-1111-111111111111,1497,3d721f98-43fe-4506-8f26-3e1f82cd353b,-29.83
11111111-1111-1111-1111-111111111111,1796,00856c02-8250-4129-a6c4-9c136cb7ccff,-16.54
11111111-1111-1111-1111-111111111111,2522,c1595300-71fd-443c-891b-15e5feb8e8cd,-3.25
11111111-1111-1111-1111-111111111111,4435,f758284b-b56d-4388-9674-ae0f08d94e5a,10.04
11111111-1111-1111-1111-111111111111,5008,4e720225-09be-4a20-b117-8e7e1ed6c54f,39.89
11111111-1111-1111-1111-111111111111,5010,4e720225-09be-4a20-b117-8e7e1ed6c54f,39.89
11111111-1111-1111-1111-111111111111,5030,4e720225-09be-4a20-b117-8e7e1ed6c54f,39.89
11111111-1111-1111-1111-111111111111,5012,4e720225-09be-4a20-b117-8e7e1ed6c54f,40.09
11111111-1111-1111-1111-111111111111,5014,4e720225-09be-4a20-b117-8e7e1ed6c54f,40.08
11111111-1111-1111-1111-111111111111,5016,4e720225-09be-4a20-b117-8e7e1ed6c54f,40.09
11111111-1111-1111-1111-111111111111,5018,4e720225-09be-4a20-b117-8e7e1ed6c54f,40.09
11111111-1111-1111-1111-111111111111,5020,4e720225-09be-4a20-b117-8e7e1ed6c54f,40.09
11111111-1111-1111-1111-111111111111,5022,4e720225-09be-4a20-b117-8e7e1ed6c54f,40.09
11111111-1111-1111-1111-111111111111,5024,4e720225-09be-4a20-b117-8e7e1ed6c54f,40.09
11111111-1111-1111-1111-111111111111,38394,4e720225-09be-4a20-b117-8e7e1ed6c54f,37.76
11111111-1111-1111-1111-111111111111,38395,4e720225-09be-4a20-b117-8e7e1ed6c54f,37.76
11111111-1111-1111-1111-111111111111,38396,4e720225-09be-4a20-b117-8e7e1ed6c54f,38.91
11111111-1111-1111-1111-111111111111,38397,4e720225-09be-4a20-b117-8e7e1ed6c54f,38.91
11111111-1111-1111-1111-111111111111,38398,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-46.89
11111111-1111-1111-1111-111111111111,38399,4e720225-09be-4a20-b117-8e7e1ed6c54f,37.76
11111111-1111-1111-1111-111111111111,38400,4e720225-09be-4a20-b117-8e7e1ed6c54f,37.76
11111111-1111-1111-1111-111111111111,38401,4e720225-09be-4a20-b117-8e7e1ed6c54f,37.76
11111111-1111-1111-1111-111111111111,38402,4e720225-09be-4a20-b117-8e7e1ed6c54f,37.76
11111111-1111-1111-1111-111111111111,38403,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.84
11111111-1111-1111-1111-111111111111,38404,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.36
11111111-1111-1111-1111-111111111111,38405,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.69
11111111-1111-1111-1111-111111111111,38406,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-48.21
11111111-1111-1111-1111-111111111111,38407,4e720225-09be-4a20-b117-8e7e1ed6c54f,37.76
11111111-1111-1111-1111-111111111111,38408,4e720225-09be-4a20-b117-8e7e1ed6c54f,37.76
11111111-1111-1111-1111-111111111111,38409,4e720225-09be-4a20-b117-8e7e1ed6c54f,37.76
11111111-1111-1111-1111-111111111111,38410,4e720225-09be-4a20-b117-8e7e1ed6c54f,37.76
11111111-1111-1111-1111-111111111111,38411,c1595300-71fd-443c-891b-15e5feb8e8cd,-6.2
11111111-1111-1111-1111-111111111111,38412,c1595300-71fd-443c-891b-15e5feb8e8cd,-6.2
11111111-1111-1111-1111-111111111111,38413,c1595300-71fd-443c-891b-15e5feb8e8cd,-6.2
11111111-1111-1111-1111-111111111111,38414,0ddd2728-b943-435a-9774-6c6f4018c7ea,-58.86
11111111-1111-1111-1111-111111111111,38415,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.84
11111111-1111-1111-1111-111111111111,38416,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-49.84
11111111-1111-1111-1111-111111111111,38417,c1595300-71fd-443c-891b-15e5feb8e8cd,-6.2
11111111-1111-1111-1111-111111111111,38418,c1595300-71fd-443c-891b-15e5feb8e8cd,-6.2
11111111-1111-1111-1111-111111111111,38419,c1595300-71fd-443c-891b-15e5feb8e8cd,-6.2
11111111-1111-1111-1111-111111111111,38420,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,38421,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,38422,f758284b-b56d-4388-9674-ae0f08d94e5a,7.08
11111111-1111-1111-1111-111111111111,38423,e6d73e7e-cb1a-4b6d-bac6-4319943e0e3e,-45.57
